20210313,中京,01,エイシンギアアップ
20210313,中京,02,エスジーリカチャン
20210313,中京,02,オペラムーン
20210313,中京,02,ジーノカロリーナ
20210313,中京,03,アラハバキ
20210313,中京,03,エラディケイター
20210313,中京,03,エリカステラ
20210313,中京,04,アルシオーネ
20210313,中京,04,ゴットウェーブ
20210313,中京,04,タガノスカウター
20210313,中京,05,アルディートクライ
20210313,中京,05,アヴァンツァーレ
20210313,中京,05,ウォリアープライド
20210313,中京,06,アルタグラシア
20210313,中京,06,エナホープ
20210313,中京,06,クイーンズテイスト
20210313,中京,07,ジェイケイエース
20210313,中京,07,チュウワジョーダン
20210313,中京,07,フルゴリラ
20210313,中京,08,アランチャアミーゴ
20210313,中京,08,カクシン
20210313,中京,08,キラービー
20210313,中京,09,アミークス
20210313,中京,09,カガジャスティス
20210313,中京,09,グラニータ
20210313,中京,10,アイリッシュセンス
20210313,中京,10,カレンロマチェンコ
20210313,中京,10,サトノムスタング
20210313,中京,10,サヴァ
20210313,中京,10,ショウナンバサロ
20210313,中京,10,スペクタクル
20210313,中京,10,ゼンノアンジュ
20210313,中京,10,デュアリスト
20210313,中京,10,バクシン
20210313,中京,10,ブラックアーメット
20210313,中京,10,マヤローザ
20210313,中京,10,ミコブラック
20210313,中京,10,メイショウサトワ
20210313,中京,10,メディーヴァル
20210313,中京,10,リメス
20210313,中京,10,ルーチェドーロ
20210313,中京,11,アイムポッシブル
20210313,中京,11,イッツクール
20210313,中京,11,エアコンヴィーナ
20210313,中京,11,エピックアン
20210313,中京,11,サトノユニゾン
20210313,中京,11,シホノレジーナ
20210313,中京,11,スマートドレイク
20210313,中京,11,ソーラーフレア
20210313,中京,11,トップオブメジャー
20210313,中京,11,ドウドウキリシマ
20210313,中京,11,ハッピーゴラッキー
20210313,中京,11,ピアシック
20210313,中京,11,フィールザファラオ
20210313,中京,11,ププッピドゥ
20210313,中京,11,プロスパラスデイズ
20210313,中京,11,ペイシャエヴァー
20210313,中京,11,ホッコーライデン
20210313,中京,11,ボンボンショコラ
20210313,中京,11,メイショウラビエ
20210313,中京,11,ヨドノビクトリー
20210313,中京,11,ラージヒル
20210313,中京,11,ワイドカント
20210313,中京,12,ウインベイランダー
20210313,中京,12,エレヴァルアスール
20210313,中京,12,サトノゴールド
20210313,中京,12,ナミブ
20210313,中京,12,ビーマイオーシャン
20210313,中京,12,ブラックジェイド
20210313,中京,12,ブルーエクセレンス
20210313,中京,12,プリマヴィスタ
20210313,中京,12,マスラオ
20210313,中京,12,メイオール
20210313,中京,12,ルヴェルソー
20210313,中京,12,レッドクーゲル
20210314,中山,01,ウンジョウノメガミ
20210314,中山,01,エスティエレガント
20210314,中山,01,エレガンスルブラ
20210314,中山,02,アルドゥマン
20210314,中山,02,エクセルローグ
20210314,中山,02,オープンセサミ
20210314,中山,03,アプルヴァ
20210314,中山,03,カザルス
20210314,中山,03,サンマルシップ
20210314,中山,04,エイトマイル
20210314,中山,04,オウケンブラック
20210314,中山,04,キーパンチ
20210314,中山,05,アイワナスマイル
20210314,中山,05,アインゲーブング
20210314,中山,05,キングオブマリア
20210314,中山,06,アイノファンタジー
20210314,中山,06,ウインアルバローズ
20210314,中山,06,カフェプリンセス
20210314,中山,07,アンチエイジング
20210314,中山,07,キティラ
20210314,中山,07,コスモサンレミ
20210314,中山,08,エターナルボンド
20210314,中山,08,カッティングロック
20210314,中山,08,グッドリドゥンス
20210314,中山,09,アテナノワール
20210314,中山,09,クリッパー
20210314,中山,09,クリノプレミアム
20210314,中山,09,ココニアル
20210314,中山,09,ゴルトベルク
20210314,中山,09,シンハリング
20210314,中山,09,スピードオブラブ
20210314,中山,09,ハローユニコーン
20210314,中山,09,フローズンスタイル
20210314,中山,09,ホウオウエミーズ
20210314,中山,09,ミモザイエロー
20210314,中山,09,メイオール
20210314,中山,09,ルヴェルソー
20210314,中山,10,アトミックフォース
20210314,中山,10,インターミッション
20210314,中山,10,エメラルファイト
20210314,中山,10,カルヴァリオ
20210314,中山,10,クラヴァシュドール
20210314,中山,10,サクセッション
20210314,中山,10,サトノダムゼル
20210314,中山,10,シーズンズギフト
20210314,中山,10,スイープセレリタス
20210314,中山,10,ソロフレーズ
20210314,中山,10,ダノンチェイサー
20210314,中山,10,トーラスジェミニ
20210314,中山,10,トライン
20210314,中山,10,バレリオ
20210314,中山,10,フィリアプーラ
20210314,中山,10,ベステンダンク
20210314,中山,10,ホウオウピースフル
20210314,中山,10,ボンセルヴィーソ
20210314,中山,10,リリーバレロ
20210314,中山,10,レインボーフラッグ
20210314,中山,10,レッドガラン
20210314,中山,10,ロフティフレーズ
20210314,中山,11,アナザーリリック
20210314,中山,11,カイトゲニー
20210314,中山,11,グローリアスカペラ
20210314,中山,11,シゲルピンクルビー
20210314,中山,11,ジネストラ
20210314,中山,11,スイートクラウン
20210314,中山,11,スマイルアモーレ
20210314,中山,11,スンリ
20210314,中山,11,トゥルーアート
20210314,中山,11,ネクストストーリー
20210314,中山,11,フリード
20210314,中山,11,フローズンカクテル
20210314,中山,11,プレフェリータ
20210314,中山,11,ベッラノーヴァ
20210314,中山,11,ラストリージョ
20210314,中山,11,ララクリスティーヌ
20210314,中山,11,ラヴケリー
20210314,中山,11,リュクスフレンド
20210314,中山,11,ルチェカリーナ
20210314,中山,11,レッジャードロ
20210314,中山,12,カテドラルロック
20210314,中山,12,グラドゥアーレ
20210314,中山,12,サイヤダンサー
20210314,阪神,01,アメイジングライフ
20210314,阪神,01,アルムファーツリー
20210314,阪神,01,オーガーウェル
20210314,阪神,02,ブートニエール
20210314,阪神,02,モーティヴフォース
20210314,阪神,02,レイワミノル
20210314,阪神,03,ガビーズスピリット
20210314,阪神,03,ガレス
20210314,阪神,03,キーチャンス
20210314,阪神,04,エーティーゴーオー
20210314,阪神,04,グリンブルスティ
20210314,阪神,04,サンライズゴラッソ
20210314,阪神,05,アレレブルー
20210314,阪神,05,エーティーツヨシ
20210314,阪神,05,クラウディベイ
20210314,阪神,06,カズカポレイ
20210314,阪神,06,グランスエーニョ
20210314,阪神,06,ケイサンフリーゼ
20210314,阪神,07,クリノウマーベラス
20210314,阪神,07,サンライズシェリー
20210314,阪神,07,シゲルヒカルダイヤ
20210314,阪神,08,ウィズダイヤモンズ
20210314,阪神,08,ウインサンフラワー
20210314,阪神,08,エールブラーヴ
20210314,阪神,09,スペードエース
20210314,阪神,09,セウラサーリ
20210314,阪神,09,ニホンピロスクーロ
20210314,阪神,09,ハローユニコーン
20210314,阪神,09,ヒルノダカール
20210314,阪神,09,ファルコニア
20210314,阪神,09,プリマヴィスタ
20210314,阪神,09,ミルメルシー
20210314,阪神,09,ルリアン
20210314,阪神,09,ルヴェルソー
20210314,阪神,10,アスターマリンバ
20210314,阪神,10,エイシンアメンラー
20210314,阪神,10,キーフラッシュ
20210314,阪神,10,クレスコブレイブ
20210314,阪神,10,シールドヴォルト
20210314,阪神,10,スズカフューラー
20210314,阪神,10,ストーンリッジ
20210314,阪神,10,ソングオブザハート
20210314,阪神,10,タマモサンシーロ
20210314,阪神,10,ダンツキャッスル
20210314,阪神,10,パキュートハート
20210314,阪神,10,フィロロッソ
20210314,阪神,10,ペイシャエヴァー
20210314,阪神,10,ペガサス
20210314,阪神,10,ミスズフリオーソ
20210314,阪神,10,メイショウソテツ
20210314,阪神,10,メイショウダジン
20210314,阪神,10,ラージヒル
20210314,阪神,10,ワイドソロモン
20210314,阪神,11,アンブレラデート
20210314,阪神,11,エイシンヒテン
20210314,阪神,11,エイボンクリフ
20210314,阪神,11,エコロデイジー
20210314,阪神,11,エルカスティージョ
20210314,阪神,11,オパールムーン
20210314,阪神,11,クープドクール
20210314,阪神,11,ゴールドチャリス
20210314,阪神,11,シゲルピンクルビー
20210314,阪神,11,スティクス
20210314,阪神,11,スマイルアモーレ
20210314,阪神,11,スンリ
20210314,阪神,11,テリーヌ
20210314,阪神,11,フォティノース
20210314,阪神,11,フリード
20210314,阪神,11,ブルーバード
20210314,阪神,11,ベッラノーヴァ
20210314,阪神,11,ポールネイロン
20210314,阪神,11,ミニーアイル
20210314,阪神,11,メイショウツツジ
20210314,阪神,11,ヤマニンルリュール
20210314,阪神,11,ヨカヨカ
20210314,阪神,11,ラストリージョ
20210314,阪神,11,ララクリスティーヌ
20210314,阪神,11,ラヴケリー
20210314,阪神,11,リュクスフレンド
20210314,阪神,11,ヴァーチャリティ
20210314,阪神,12,アイタイ
20210314,阪神,12,オーロラテソーロ
20210314,阪神,12,クインズヴィヴィ
20210314,中京,01,アイリーライフ
20210314,中京,01,アザル
20210314,中京,01,イトザクラ
20210314,中京,02,アクイール
20210314,中京,02,アヴェニルールー
20210314,中京,02,キュールエライジン
20210314,中京,03,カイラス
20210314,中京,03,ゲッレールト
20210314,中京,03,ゴイゴイスー
20210314,中京,04,サヴァニャン
20210314,中京,04,シゲルシュニン
20210314,中京,04,ディヴィーナ
20210314,中京,05,イクスプロージョン
20210314,中京,05,カフジアスール
20210314,中京,05,サトノマジェスタ
20210314,中京,06,アメリカンピース
20210314,中京,06,アレクサンドロス
20210314,中京,06,グリームエース
20210314,中京,07,オーマイオーマイ
20210314,中京,07,サンマルバロン
20210314,中京,07,セレンディピア
20210314,中京,08,アンセッドヴァウ
20210314,中京,08,キングダムウイナー
20210314,中京,08,シゲルヒカルダイヤ
20210314,中京,09,アイブランコ
20210314,中京,09,アドラツィオーネ
20210314,中京,09,アルスラーン
20210314,中京,10,アドマイヤシナイ
20210314,中京,10,アランチャアミーゴ
20210314,中京,10,ウメタロウ
20210314,中京,10,エバーミランダ
20210314,中京,10,カヌメラビーチ
20210314,中京,10,キタイ
20210314,中京,10,クラシックココア
20210314,中京,10,スキップ
20210314,中京,10,スズカフェラリー
20210314,中京,10,セトノシャトル
20210314,中京,10,ナンゴクアイネット
20210314,中京,10,ブラックジェイド
20210314,中京,10,ミニオンペール
20210314,中京,10,ミルメルシー
20210314,中京,10,メイショウドウドウ
20210314,中京,11,キセキ
20210314,中京,11,ギベオン
20210314,中京,11,グローリーヴェイズ
20210314,中京,11,サトノフラッグ
20210314,中京,11,サンレイポケット
20210314,中京,11,ジナンボー
20210314,中京,11,デアリングタクト
20210314,中京,11,ブラヴァス
20210314,中京,11,ペルシアンナイト
20210314,中京,11,ポタジェ
20210314,中京,12,アイティナリー
20210314,中京,12,アノマリー
20210314,中京,12,ウメタロウ
20210314,中京,12,エイシンバッカス
20210314,中京,12,オルクリスト
20210314,中京,12,カーテンコール
20210314,中京,12,キラットダイヤ
20210314,中京,12,クーリュ
20210314,中京,12,クインズヴィヴィ
20210314,中京,12,グレートバニヤン
20210314,中京,12,コスモビスティー
20210314,中京,12,コンクエストシチー
20210314,中京,12,スズカフェラリー
20210314,中京,12,タガノハイライト
20210314,中京,12,ニホンピロランド
20210314,中京,12,ノーザンヴィグラス
20210314,中京,12,ランバージャック
20210314,中京,12,レインボービーム
20210314,中京,12,ヴァリアント
